URL	Description	CWE_ID	Prompt		
https://nvd.nist.gov/vuln/detail/CVE-2024-31378	Cross-Site Request Forgery (CSRF) vulnerability in MailMunch MailChimp Forms by MailMunch.This issue affects MailChimp Forms by MailMunch: from n/a through 3.2.1.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in MailMunch MailChimp Forms by MailMunch.This issue affects MailChimp Forms by MailMunch: from n/a through 3.2.1.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31379	Cross-Site Request Forgery (CSRF) vulnerability in Smash Balloon Smash Balloon Social Post Feed.This issue affects Smash Balloon Social Post Feed: from n/a through 4.2.1.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in Smash Balloon Smash Balloon Social Post Feed.This issue affects Smash Balloon Social Post Feed: from n/a through 4.2.1.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31380	Improper Control of Generation of Code ('Code Injection') vulnerability in Soflyy Oxygen Builder allows Code Injection.This issue affects Oxygen Builder: from n/a through 4.8.3.	CWE-94	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Control of Generation of Code ('Code Injection') vulnerability in Soflyy Oxygen Builder allows Code Injection.This issue affects Oxygen Builder: from n/a through 4.8.3.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31381	Cross-Site Request Forgery (CSRF) vulnerability in RebelCode Spotlight Social Media Feeds.This issue affects Spotlight Social Media Feeds: from n/a through 1.6.10.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in RebelCode Spotlight Social Media Feeds.This issue affects Spotlight Social Media Feeds: from n/a through 1.6.10.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31382	Cross-Site Request Forgery (CSRF) vulnerability in Creative Themes HQ Blocksy.This issue affects Blocksy: from n/a through 2.0.22.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in Creative Themes HQ Blocksy.This issue affects Blocksy: from n/a through 2.0.22.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31383	Cross-Site Request Forgery (CSRF) vulnerability in Pagelayer PopularFX.This issue affects PopularFX: from n/a through 1.2.4.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in Pagelayer PopularFX.This issue affects PopularFX: from n/a through 1.2.4.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31384	Cross-Site Request Forgery (CSRF) vulnerability in Rara Theme Spa and Salon.This issue affects Spa and Salon: from n/a through 1.2.7.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in Rara Theme Spa and Salon.This issue affects Spa and Salon: from n/a through 1.2.7.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31385	Cross-Site Request Forgery (CSRF) vulnerability in Reservation Diary ReDi Restaurant Reservation.This issue affects ReDi Restaurant Reservation: from n/a through 24.0128.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in Reservation Diary ReDi Restaurant Reservation.This issue affects ReDi Restaurant Reservation: from n/a through 24.0128.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31386	Cross-Site Request Forgery (CSRF) vulnerability in Hidekazu Ishikawa X-T9, Hidekazu Ishikawa Lightning, themeinwp Default Mag, Out the Box Namaha, Out the Box CityLogic, Marsian i-max, Jetmonsters Emmet Lite, Macho Themes Decode, Wayneconnor Sliding Door, Out the Box Shopstar!, Modernthemesnet Gridsby, TT Themes HappenStance, Marsian i-excel, Out the Box Panoramic, Modernthemesnet Sensible WP.This issue affects X-T9: from n/a through 1.19.0; Lightning: from n/a through 15.18.0; Default Mag: from n/a through 1.3.5; Namaha: from n/a through 1.0.40; CityLogic: from n/a through 1.1.29; i-max: from n/a through 1.6.2; Emmet Lite: from n/a through 1.7.5; Decode: from n/a through 3.15.3; Sliding Door: from n/a through 3.3; Shopstar!: from n/a through 1.1.33; Gridsby: from n/a through 1.3.0; HappenStance: from n/a through 3.0.1; i-excel: from n/a through 1.7.9; Panoramic: from n/a through 1.1.56; Sensible WP: from n/a through 1.3.1.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in Hidekazu Ishikawa X-T9, Hidekazu Ishikawa Lightning, themeinwp Default Mag, Out the Box Namaha, Out the Box CityLogic, Marsian i-max, Jetmonsters Emmet Lite, Macho Themes Decode, Wayneconnor Sliding Door, Out the Box Shopstar!, Modernthemesnet Gridsby, TT Themes HappenStance, Marsian i-excel, Out the Box Panoramic, Modernthemesnet Sensible WP.This issue affects X-T9: from n/a through 1.19.0; Lightning: from n/a through 15.18.0; Default Mag: from n/a through 1.3.5; Namaha: from n/a through 1.0.40; CityLogic: from n/a through 1.1.29; i-max: from n/a through 1.6.2; Emmet Lite: from n/a through 1.7.5; Decode: from n/a through 3.15.3; Sliding Door: from n/a through 3.3; Shopstar!: from n/a through 1.1.33; Gridsby: from n/a through 1.3.0; HappenStance: from n/a through 3.0.1; i-excel: from n/a through 1.7.9; Panoramic: from n/a through 1.1.56; Sensible WP: from n/a through 1.3.1.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31387	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Popup LikeBox Team Popup Like box allows Stored XSS.This issue affects Popup Like box: from n/a through 3.7.2.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Popup LikeBox Team Popup Like box allows Stored XSS.This issue affects Popup Like box: from n/a through 3.7.2.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31388	Cross-Site Request Forgery (CSRF) vulnerability in Pauple Table & Contact Form 7 Database  Tablesome.This issue affects Table & Contact Form 7 Database  Tablesome: from n/a through 1.0.25.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in Pauple Table & Contact Form 7 Database  Tablesome.This issue affects Table & Contact Form 7 Database  Tablesome: from n/a through 1.0.25.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31389	Cross-Site Request Forgery (CSRF) vulnerability in Ertano MihanPanel.This issue affects MihanPanel: from n/a before 12.7.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in Ertano MihanPanel.This issue affects MihanPanel: from n/a before 12.7.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31390	: Improper Control of Generation of Code ('Code Injection') vulnerability in Soflyy Breakdance allows : Code Injection.This issue affects Breakdance: from n/a through 1.7.2.	CWE-94	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: : Improper Control of Generation of Code ('Code Injection') vulnerability in Soflyy Breakdance allows : Code Injection.This issue affects Breakdance: from n/a through 1.7.2.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31391	"Insertion of Sensitive Information into Log File vulnerability in the Apache Solr Operator. This issue affects all versions of the Apache Solr Operator from 0.3.0 through 0.8.0. When asked to bootstrap Solr security, the operator will enable basic authentication and create several accounts for accessing Solr: including the ""solr"" and ""admin"" accounts for use by end-users, and a ""k8s-oper"" account which the operator uses for its own requests to Solr. One common source of these operator requests is healthchecks: liveness, readiness, and startup probes are all used to determine Solr's health and ability to receive traffic. By default, the operator configures the Solr APIs used for these probes to be exempt from authentication, but users may specifically request that authentication be required on probe endpoints as well. Whenever one of these probes would fail, if authentication was in use, the Solr Operator would create a Kubernetes ""event"" containing the username and password of the ""k8s-oper"" account. Within the affected version range, this vulnerability affects any solrcloud resource which (1) bootstrapped security through use of the `.solrOptions.security.authenticationType=basic` option, and (2) required authentication be used on probes by setting `.solrOptions.security.probesRequireAuth=true`. Users are recommended to upgrade to Solr Operator version 0.8.1, which fixes this issue by ensuring that probes no longer print the credentials used for Solr requests. Users may also mitigate the vulnerability by disabling authentication on their healthcheck probes using the setting `.solrOptions.security.probesRequireAuth=false`."	CWE-532	"You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Insertion of Sensitive Information into Log File vulnerability in the Apache Solr Operator. This issue affects all versions of the Apache Solr Operator from 0.3.0 through 0.8.0. When asked to bootstrap Solr security, the operator will enable basic authentication and create several accounts for accessing Solr: including the ""solr"" and ""admin"" accounts for use by end-users, and a ""k8s-oper"" account which the operator uses for its own requests to Solr. One common source of these operator requests is healthchecks: liveness, readiness, and startup probes are all used to determine Solr's health and ability to receive traffic. By default, the operator configures the Solr APIs used for these probes to be exempt from authentication, but users may specifically request that authentication be required on probe endpoints as well. Whenever one of these probes would fail, if authentication was in use, the Solr Operator would create a Kubernetes ""event"" containing the username and password of the ""k8s-oper"" account. Within the affected version range, this vulnerability affects any solrcloud resource which (1) bootstrapped security through use of the `.solrOptions.security.authenticationType=basic` option, and (2) required authentication be used on probes by setting `.solrOptions.security.probesRequireAuth=true`. Users are recommended to upgrade to Solr Operator version 0.8.1, which fixes this issue by ensuring that probes no longer print the credentials used for Solr requests. Users may also mitigate the vulnerability by disabling authentication on their healthcheck probes using the setting `.solrOptions.security.probesRequireAuth=false`."		
https://nvd.nist.gov/vuln/detail/CVE-2024-31396	Code injection vulnerability exists in a-blog cms Ver.3.1.x series versions prior to Ver.3.1.12 and Ver.3.0.x series versions prior to Ver.3.0.32. If this vulnerability is exploited, a user with an administrator or higher privilege who can log in to the product may execute an arbitrary command on the server.	CWE-94	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Code injection vulnerability exists in a-blog cms Ver.3.1.x series versions prior to Ver.3.1.12 and Ver.3.0.x series versions prior to Ver.3.0.32. If this vulnerability is exploited, a user with an administrator or higher privilege who can log in to the product may execute an arbitrary command on the server.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31397	Improper handling of extra values issue exists in Cybozu Garoon 5.0.0 to 5.15.2. If this vulnerability is exploited, a user who can log in to the product with the administrative privilege may be able to cause a denial-of-service (DoS) condition.	CWE-231	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Improper handling of extra values issue exists in Cybozu Garoon 5.0.0 to 5.15.2. If this vulnerability is exploited, a user who can log in to the product with the administrative privilege may be able to cause a denial-of-service (DoS) condition.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31401	Cross-site scripting vulnerability in Cybozu Garoon 5.0.0 to 5.15.2 allows a remote authenticated attacker with an administrative privilege to inject an arbitrary script on the web browser of the user who is logging in to the product.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-site scripting vulnerability in Cybozu Garoon 5.0.0 to 5.15.2 allows a remote authenticated attacker with an administrative privilege to inject an arbitrary script on the web browser of the user who is logging in to the product.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31403	Incorrect authorization vulnerability in Cybozu Garoon 5.0.0 to 6.0.0 allows a remote authenticated attacker to alter and/or obtain the data of Memo.	CWE-863	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Incorrect authorization vulnerability in Cybozu Garoon 5.0.0 to 6.0.0 allows a remote authenticated attacker to alter and/or obtain the data of Memo.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31406	Active debug code vulnerability exists in RoamWiFi R10 prior to 4.8.45. If this vulnerability is exploited, a network-adjacent unauthenticated attacker with access to the device may perform unauthorized operations.	CWE-489	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Active debug code vulnerability exists in RoamWiFi R10 prior to 4.8.45. If this vulnerability is exploited, a network-adjacent unauthenticated attacker with access to the device may perform unauthorized operations.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31409	Certain MQTT wildcards are not blocked on the CyberPower PowerPanel system, which might result in an attacker obtaining data from throughout the system after gaining access to any device.	CWE-285	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Certain MQTT wildcards are not blocked on the CyberPower PowerPanel system, which might result in an attacker obtaining data from throughout the system after gaining access to any device.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31410	The devices which CyberPower PowerPanel manages use identical certificates based on a hard-coded cryptographic key. This can allow an attacker to impersonate any client in the system and send malicious data.	CWE-321	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: The devices which CyberPower PowerPanel manages use identical certificates based on a hard-coded cryptographic key. This can allow an attacker to impersonate any client in the system and send malicious data.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31411	Unrestricted Upload of File with dangerous type vulnerability in Apache StreamPipes. Such a dangerous type might be an executable file that may lead to a remote code execution (RCE). The unrestricted upload is only possible for authenticated and authorized users. This issue affects Apache StreamPipes: through 0.93.0. Users are recommended to upgrade to version 0.95.0, which fixes the issue.	CWE-434	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Unrestricted Upload of File with dangerous type vulnerability in Apache StreamPipes. Such a dangerous type might be an executable file that may lead to a remote code execution (RCE). The unrestricted upload is only possible for authenticated and authorized users. This issue affects Apache StreamPipes: through 0.93.0. Users are recommended to upgrade to version 0.95.0, which fixes the issue.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31412	Out-of-bounds read vulnerability exists in CX-Programmer included in CX-One CXONE-AL[][]D-V4 Ver. 9.81 or lower. Opening a specially crafted project file may lead to information disclosure and/or the product being crashed.	CWE-125	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Out-of-bounds read vulnerability exists in CX-Programmer included in CX-One CXONE-AL[][]D-V4 Ver. 9.81 or lower. Opening a specially crafted project file may lead to information disclosure and/or the product being crashed.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31419	An information disclosure flaw was found in OpenShift Virtualization. The DownwardMetrics feature was introduced to expose host metrics to virtual machine guests and is enabled by default. This issue could expose limited host metrics of a node to any guest in any namespace without being explicitly enabled by an administrator.	CWE-497	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: An information disclosure flaw was found in OpenShift Virtualization. The DownwardMetrics feature was introduced to expose host metrics to virtual machine guests and is enabled by default. This issue could expose limited host metrics of a node to any guest in any namespace without being explicitly enabled by an administrator.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31420	A NULL pointer dereference flaw was found in KubeVirt. This flaw allows an attacker who has access to a virtual machine guest on a node with DownwardMetrics enabled to cause a denial of service by issuing a high number of calls to vm-dump-metrics --virtio and then deleting the virtual machine.	CWE-476	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: A NULL pointer dereference flaw was found in KubeVirt. This flaw allows an attacker who has access to a virtual machine guest on a node with DownwardMetrics enabled to cause a denial of service by issuing a high number of calls to vm-dump-metrics --virtio and then deleting the virtual machine.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31421	Missing Authorization vulnerability in Supsystic Popup by Supsystic.This issue affects Popup by Supsystic: from n/a through 1.10.27.	CWE-862	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Missing Authorization vulnerability in Supsystic Popup by Supsystic.This issue affects Popup by Supsystic: from n/a through 1.10.27.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31422	Cross-Site Request Forgery (CSRF) vulnerability in Philippe Bernard Favicon.This issue affects Favicon: from n/a through 1.3.29.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in Philippe Bernard Favicon.This issue affects Favicon: from n/a through 1.3.29.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31423	Missing Authorization vulnerability in Alex Volkov WP Accessibility Helper (WAH).This issue affects WP Accessibility Helper (WAH): from n/a through 0.6.2.5.	CWE-862	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Missing Authorization vulnerability in Alex Volkov WP Accessibility Helper (WAH).This issue affects WP Accessibility Helper (WAH): from n/a through 0.6.2.5.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31424	Cross-Site Request Forgery (CSRF) vulnerability in Hamid Alinia - idehweb Login with phone number.This issue affects Login with phone number: from n/a through 1.6.93.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in Hamid Alinia - idehweb Login with phone number.This issue affects Login with phone number: from n/a through 1.6.93.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31425	Cross-Site Request Forgery (CSRF) vulnerability in TMS Amelia.This issue affects Amelia: from n/a through 1.0.95.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in TMS Amelia.This issue affects Amelia: from n/a through 1.0.95.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31426	Cross-Site Request Forgery (CSRF) vulnerability in Data443 Inline Related Posts.This issue affects Inline Related Posts: from n/a through 3.3.1.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in Data443 Inline Related Posts.This issue affects Inline Related Posts: from n/a through 3.3.1.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31427	Cross-Site Request Forgery (CSRF) vulnerability in Marker.Io Marker.Io.This issue affects Marker.Io : from n/a through 1.1.8.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in Marker.Io Marker.Io.This issue affects Marker.Io : from n/a through 1.1.8.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31428	Cross-Site Request Forgery (CSRF) vulnerability in Rara Theme The Conference.This issue affects The Conference: from n/a through 1.2.0.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in Rara Theme The Conference.This issue affects The Conference: from n/a through 1.2.0.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31429	Cross-Site Request Forgery (CSRF) vulnerability in Blossom Themes Sarada Lite.This issue affects Sarada Lite: from n/a through 1.1.2.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in Blossom Themes Sarada Lite.This issue affects Sarada Lite: from n/a through 1.1.2.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31430	Cross-Site Request Forgery (CSRF) vulnerability in realmag777 WOLF  WordPress Posts Bulk Editor and Manager Professional, realmag777 BEAR  Bulk Editor and Products Manager Professional for WooCommerce by Pluginus.Net.This issue affects WOLF  WordPress Posts Bulk Editor and Manager Professional: from n/a through 1.0.8.1; BEAR  Bulk Editor and Products Manager Professional for WooCommerce by Pluginus.Net: from n/a through 1.1.4.1.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in realmag777 WOLF  WordPress Posts Bulk Editor and Manager Professional, realmag777 BEAR  Bulk Editor and Products Manager Professional for WooCommerce by Pluginus.Net.This issue affects WOLF  WordPress Posts Bulk Editor and Manager Professional: from n/a through 1.0.8.1; BEAR  Bulk Editor and Products Manager Professional for WooCommerce by Pluginus.Net: from n/a through 1.1.4.1.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31431	Cross-Site Request Forgery (CSRF) vulnerability in Tyche Softwares Product Input Fields for WooCommerce.This issue affects Product Input Fields for WooCommerce: from n/a through 1.7.0.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in Tyche Softwares Product Input Fields for WooCommerce.This issue affects Product Input Fields for WooCommerce: from n/a through 1.7.0.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31432	Missing Authorization vulnerability in StellarWP Restrict Content.This issue affects Restrict Content: from n/a through 3.2.8.	CWE-862	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Missing Authorization vulnerability in StellarWP Restrict Content.This issue affects Restrict Content: from n/a through 3.2.8.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31433	Cross-Site Request Forgery (CSRF) vulnerability in The Events Calendar.This issue affects The Events Calendar: from n/a through 6.3.0.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in The Events Calendar.This issue affects The Events Calendar: from n/a through 6.3.0.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31434	Cross-Site Request Forgery (CSRF) vulnerability in Stefano Lissa & The Newsletter Team Newsletter.This issue affects Newsletter: from n/a through 8.0.6.	CWE-352	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cross-Site Request Forgery (CSRF) vulnerability in Stefano Lissa & The Newsletter Team Newsletter.This issue affects Newsletter: from n/a through 8.0.6.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31441	DataEase is an open source data visualization analysis tool. Due to the lack of restrictions on the connection parameters for the ClickHouse data source, it is possible to exploit certain malicious parameters to achieve arbitrary file reading. The vulnerability has been fixed in v1.18.19.	CWE-863	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: DataEase is an open source data visualization analysis tool. Due to the lack of restrictions on the connection parameters for the ClickHouse data source, it is possible to exploit certain malicious parameters to achieve arbitrary file reading. The vulnerability has been fixed in v1.18.19.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31442	Redon Hub is a Roblox Product Delivery Bot, also known as a Hub. In all hubs before version 1.0.2, all commands are capable of being ran by all users, including admin commands. This allows users to receive products for free and delete/create/update products/tags/etc. The only non-affected command is `/products admin clear` as this was already programmed for bot owners only. All users should upgrade to version 1.0.2 to receive a patch.	CWE-276	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Redon Hub is a Roblox Product Delivery Bot, also known as a Hub. In all hubs before version 1.0.2, all commands are capable of being ran by all users, including admin commands. This allows users to receive products for free and delete/create/update products/tags/etc. The only non-affected command is `/products admin clear` as this was already programmed for bot owners only. All users should upgrade to version 1.0.2 to receive a patch.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31443	Cacti provides an operational monitoring and fault management framework. Prior to 1.2.27, some of the data stored in `form_save()` function in `data_queries.php` is not thoroughly checked and is used to concatenate the HTML statement in `grow_right_pane_tree()` function from `lib/html.php` , finally resulting in cross-site scripting. Version 1.2.27 contains a patch for the issue.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cacti provides an operational monitoring and fault management framework. Prior to 1.2.27, some of the data stored in `form_save()` function in `data_queries.php` is not thoroughly checked and is used to concatenate the HTML statement in `grow_right_pane_tree()` function from `lib/html.php` , finally resulting in cross-site scripting. Version 1.2.27 contains a patch for the issue.		
https://nvd.nist.gov/vuln/detail/CVE-2024-31444	Cacti provides an operational monitoring and fault management framework. Prior to version 1.2.27, some of the data stored in `automation_tree_rules_form_save()` function in `automation_tree_rules.php` is not thoroughly checked and is used to concatenate the HTML statement in `form_confirm()` function from `lib/html.php` , finally resulting in cross-site scripting. Version 1.2.27 contains a patch for the issue.	CWE-79	You are a cybersecurity expert. Given the following vulnerability description, identify the appropriate CWE category. Return only the CWE ID and name. If multiple CWE IDs apply, provide the most relevant one. Description: Cacti provides an operational monitoring and fault management framework. Prior to version 1.2.27, some of the data stored in `automation_tree_rules_form_save()` function in `automation_tree_rules.php` is not thoroughly checked and is used to concatenate the HTML statement in `form_confirm()` function from `lib/html.php` , finally resulting in cross-site scripting. Version 1.2.27 contains a patch for the issue.		
